Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Drugs,Sale Price,Sold Price,After Unit Returned
2/20/2023,Zinc,Mineral,131,47.63,6239.53,0.12,1,USA,Walmart,ZINC,6239.53,5490.7864,5448.872
2/20/2023,Collagen Peptides,Protein,168,22.45,3771.6,0.23,3,Canada,Amazon,COLLAGEN PEPTIDES,3771.6,2904.132,2852.2725
2/20/2023,Magnesium,Mineral,163,17.16,2797.08,0.01,1,USA,iHerb,MAGNESIUM,2797.08,2769.1092,2752.1208
2/20/2023,Ashwagandha,Herbal,160,46.46,7433.6,0.06,1,USA,Walmart,ASHWAGANDHA,7433.6,6987.584,6943.9116
2/20/2023,Melatonin,Sleep Aid,146,15.48,2260.08,0.12,1,UK,Walmart,MELATONIN,2260.08,1988.8704,1975.248
2/20/2023,Biotin,Vitamin,157,37.21,5841.97,0.01,2,UK,Amazon,BIOTIN,5841.97,5783.5503,5709.8745
2/20/2023,Green Tea Extract,Fat Burner,124,44.25,5487,0.05,2,Canada,iHerb,GREEN TEA EXTRACT,5487,5212.65,5128.575
2/20/2023,Iron Supplement,Mineral,170,25.26,4294.2,0.15,4,UK,Walmart,IRON SUPPLEMENT,4294.2,3650.07,3564.186
2/20/2023,Electrolyte Powder,Hydration,143,10.47,1497.21,0,2,USA,Walmart,ELECTROLYTE POWDER,1497.21,1497.21,1476.27
2/27/2023,Whey Protein,Protein,160,56.5,9040,0.03,1,USA,Walmart,WHEY PROTEIN,9040,8768.8,8713.995
2/27/2023,Vitamin C,Vitamin,169,44.11,7454.59,0.13,0,UK,iHerb,VITAMIN C,7454.59,6485.4933,6485.4933
2/27/2023,Fish Oil,Omega,142,52.62,7472.04,0.18,2,UK,Amazon,FISH OIL,7472.04,6127.0728,6040.776
2/27/2023,Multivitamin,Vitamin,150,15.96,2394,0.1,0,Canada,Amazon,MULTIVITAMIN,2394,2154.6,2154.6
2/27/2023,Pre-Workout,Performance,139,30.93,4299.27,0.01,1,Canada,iHerb,PRE-WORKOUT,4299.27,4256.2773,4225.6566
2/27/2023,BCAA,Amino Acid,152,57.16,8688.32,0.02,3,USA,Walmart,BCAA,8688.32,8514.5536,8346.5032
2/27/2023,Creatine,Performance,145,30.09,4363.05,0.02,2,UK,Amazon,CREATINE,4363.05,4275.789,4216.8126
2/27/2023,Zinc,Mineral,123,46.15,5676.45,0.1,0,USA,iHerb,ZINC,5676.45,5108.805,5108.805
2/27/2023,Collagen Peptides,Protein,160,56.13,8980.8,0.09,1,USA,iHerb,COLLAGEN PEPTIDES,8980.8,8172.528,8121.4497
2/27/2023,Magnesium,Mineral,145,47.55,6894.75,0.08,1,UK,iHerb,MAGNESIUM,6894.75,6343.17,6299.424
2/27/2023,Ashwagandha,Herbal,147,55.89,8215.83,0.17,1,Canada,Walmart,ASHWAGANDHA,8215.83,6819.1389,6772.7502
2/27/2023,Melatonin,Sleep Aid,161,13.03,2097.83,0.02,0,UK,Amazon,MELATONIN,2097.83,2055.8734,2055.8734
2/27/2023,Biotin,Vitamin,148,25.65,3796.2,0.1,3,Canada,Walmart,BIOTIN,3796.2,3416.58,3347.325
2/27/2023,Green Tea Extract,Fat Burner,164,23.34,3827.76,0.03,0,Canada,Walmart,GREEN TEA EXTRACT,3827.76,3712.9272,3712.9272
2/27/2023,Iron Supplement,Mineral,132,37.59,4961.88,0.02,0,Canada,Amazon,IRON SUPPLEMENT,4961.88,4862.6424,4862.6424
2/27/2023,Electrolyte Powder,Hydration,137,40.79,5588.23,0.14,0,USA,Walmart,ELECTROLYTE POWDER,5588.23,4805.8778,4805.8778
3/6/2023,Whey Protein,Protein,145,21.32,3091.4,0.22,4,UK,iHerb,WHEY PROTEIN,3091.4,2411.292,2344.7736
3/6/2023,Vitamin C,Vitamin,155,42.14,6531.7,0.01,6,USA,iHerb,VITAMIN C,6531.7,6466.383,6216.0714
3/6/2023,Fish Oil,Omega,131,22.64,2965.84,0.1,2,USA,iHerb,FISH OIL,2965.84,2669.256,2628.504
3/6/2023,Multivitamin,Vitamin,148,26.72,3954.56,0.09,4,USA,Amazon,MULTIVITAMIN,3954.56,3598.6496,3501.3888
3/6/2023,Pre-Workout,Performance,162,19.99,3238.38,0.2,0,USA,Walmart,PRE-WORKOUT,3238.38,2590.704,2590.704
3/6/2023,BCAA,Amino Acid,139,54.02,7508.78,0.03,0,USA,Walmart,BCAA,7508.78,7283.5166,7283.5166
3/6/2023,Creatine,Performance,150,38.44,5766,0.11,1,UK,Walmart,CREATINE,5766,5131.74,5097.5284
3/6/2023,Zinc,Mineral,132,51.05,6738.6,0.22,0,Canada,Walmart,ZINC,6738.6,5256.108,5256.108
3/6/2023,Collagen Peptides,Protein,133,40.41,5374.53,0.18,1,UK,iHerb,COLLAGEN PEPTIDES,5374.53,4407.1146,4373.9784
3/6/2023,Magnesium,Mineral,156,56.77,8856.12,0.02,0,UK,Walmart,MAGNESIUM,8856.12,8678.9976,8678.9976
3/6/2023,Ashwagandha,Herbal,127,49.63,6303.01,0.14,0,USA,Amazon,ASHWAGANDHA,6303.01,5420.5886,5420.5886
3/6/2023,Melatonin,Sleep Aid,141,38.04,5363.64,0.06,0,USA,Walmart,MELATONIN,5363.64,5041.8216,5041.8216
3/6/2023,Biotin,Vitamin,159,32.62,5186.58,0.03,3,Canada,iHerb,BIOTIN,5186.58,5030.9826,4936.0584
3/6/2023,Green Tea Extract,Fat Burner,152,34.77,5285.04,0.24,3,Canada,Walmart,GREEN TEA EXTRACT,5285.04,4016.6304,3937.3548
3/6/2023,Iron Supplement,Mineral,153,26.15,4000.95,0.09,0,UK,Amazon,IRON SUPPLEMENT,4000.95,3640.8645,3640.8645
3/6/2023,Electrolyte Powder,Hydration,153,48.68,7448.04,0.04,1,Canada,Walmart,ELECTROLYTE POWDER,7448.04,7150.1184,7103.3856
3/13/2023,Whey Protein,Protein,137,17.9,2452.3,0.23,0,USA,Amazon,WHEY PROTEIN,2452.3,1888.271,1888.271
3/13/2023,Vitamin C,Vitamin,142,32.92,4674.64,0.01,1,UK,Walmart,VITAMIN C,4674.64,4627.8936,4595.3028
3/13/2023,Fish Oil,Omega,153,38.19,5843.07,0.02,2,UK,Amazon,FISH OIL,5843.07,5726.2086,5651.3562
3/13/2023,Multivitamin,Vitamin,172,27.09,4659.48,0.08,0,USA,Amazon,MULTIVITAMIN,4659.48,4286.7216,4286.7216
3/13/2023,Pre-Workout,Performance,155,32.97,5110.35,0.23,0,USA,Amazon,PRE-WORKOUT,5110.35,3934.9695,3934.9695
3/13/2023,BCAA,Amino Acid,139,35.14,4884.46,0.08,0,UK,iHerb,BCAA,4884.46,4493.7032,4493.7032
3/13/2023,Creatine,Performance,159,44.38,7056.42,0.09,1,Canada,Walmart,CREATINE,7056.42,6421.3422,6380.9564
3/13/2023,Zinc,Mineral,173,35.01,6056.73,0.21,2,Canada,Walmart,ZINC,6056.73,4784.8167,4729.5009
3/13/2023,Collagen Peptides,Protein,142,44.01,6249.42,0.22,0,Canada,Walmart,COLLAGEN PEPTIDES,6249.42,4874.5476,4874.5476
3/13/2023,Magnesium,Mineral,127,21.64,2748.28,0.07,0,Canada,iHerb,MAGNESIUM,2748.28,2555.9004,2555.9004
3/13/2023,Ashwagandha,Herbal,138,56.7,7824.6,0.04,0,Canada,Walmart,ASHWAGANDHA,7824.6,7511.616,7511.616
3/13/2023,Melatonin,Sleep Aid,160,15.24,2438.4,0.21,1,Canada,Walmart,MELATONIN,2438.4,1926.336,1914.2964
3/13/2023,Biotin,Vitamin,141,51.11,7206.51,0.19,3,UK,iHerb,BIOTIN,7206.51,5837.2731,5713.0758
3/13/2023,Green Tea Extract,Fat Burner,172,31.19,5364.68,0,3,USA,Amazon,GREEN TEA EXTRACT,5364.68,5364.68,5271.11
3/13/2023,Iron Supplement,Mineral,136,26.47,3599.92,0.09,0,Canada,iHerb,IRON SUPPLEMENT,3599.92,3275.9272,3275.9272
3/13/2023,Electrolyte Powder,Hydration,144,11.28,1624.32,0.1,0,UK,Walmart,ELECTROLYTE POWDER,1624.32,1461.888,1461.888
3/20/2023,Whey Protein,Protein,145,22.61,3278.45,0.22,1,Canada,Amazon,WHEY PROTEIN,3278.45,2557.191,2539.5552
3/20/2023,Vitamin C,Vitamin,141,17.11,2412.51,0.06,1,UK,Walmart,VITAMIN C,2412.51,2267.7594,2251.676
3/20/2023,Fish Oil,Omega,140,34.57,4839.8,0.19,4,USA,Walmart,FISH OIL,4839.8,3920.238,3808.2312
3/20/2023,Multivitamin,Vitamin,133,25.98,3455.34,0.04,2,USA,Walmart,MULTIVITAMIN,3455.34,3317.1264,3267.2448
3/20/2023,Pre-Workout,Performance,160,36.89,5902.4,0.01,2,USA,Walmart,PRE-WORKOUT,5902.4,5843.376,5770.3338
3/20/2023,BCAA,Amino Acid,161,23.27,3746.47,0.17,1,Canada,iHerb,BCAA,3746.47,3109.5701,3090.256
3/20/2023,Creatine,Performance,152,29.06,4417.12,0.18,3,UK,iHerb,CREATINE,4417.12,3622.0384,3550.5508
3/20/2023,Zinc,Mineral,150,52.78,7917,0.12,3,USA,iHerb,ZINC,7917,6966.96,6827.6208
3/20/2023,Collagen Peptides,Protein,137,42.87,5873.19,0.22,3,Canada,Walmart,COLLAGEN PEPTIDES,5873.19,4581.0882,4480.7724
3/20/2023,Magnesium,Mineral,155,26.57,4118.35,0.25,1,UK,Amazon,MAGNESIUM,4118.35,3088.7625,3068.835
3/20/2023,Ashwagandha,Herbal,159,40.43,6428.37,0.1,4,USA,Walmart,ASHWAGANDHA,6428.37,5785.533,5639.985
3/20/2023,Melatonin,Sleep Aid,152,10.38,1577.76,0.14,2,UK,Amazon,MELATONIN,1577.76,1356.8736,1339.02
3/20/2023,Biotin,Vitamin,149,58.73,8750.77,0.06,1,UK,Amazon,BIOTIN,8750.77,8225.7238,8170.5176
3/20/2023,Green Tea Extract,Fat Burner,125,29,3625,0.01,1,UK,Amazon,GREEN TEA EXTRACT,3625,3588.75,3560.04
3/20/2023,Iron Supplement,Mineral,139,59.37,8252.43,0.2,5,Canada,Walmart,IRON SUPPLEMENT,8252.43,6601.944,6364.464
3/20/2023,Electrolyte Powder,Hydration,157,32.06,5033.42,0.2,1,USA,Amazon,ELECTROLYTE POWDER,5033.42,4026.736,4001.088
3/27/2023,Whey Protein,Protein,157,22.67,3559.19,0.22,1,UK,Walmart,WHEY PROTEIN,3559.19,2776.1682,2758.4856
3/27/2023,Vitamin C,Vitamin,139,30.89,4293.71,0.19,1,Canada,iHerb,VITAMIN C,4293.71,3477.9051,3452.8842
3/27/2023,Fish Oil,Omega,146,39.22,5726.12,0.1,0,Canada,iHerb,FISH OIL,5726.12,5153.508,5153.508
3/27/2023,Multivitamin,Vitamin,168,53.16,8930.88,0.09,2,UK,iHerb,MULTIVITAMIN,8930.88,8127.1008,8030.3496
3/27/2023,Pre-Workout,Performance,171,38.35,6557.85,0.19,3,USA,iHerb,PRE-WORKOUT,6557.85,5311.8585,5218.668
3/27/2023,BCAA,Amino Acid,151,47.88,7229.88,0.21,2,USA,iHerb,BCAA,7229.88,5711.6052,5635.9548
3/27/2023,Creatine,Performance,148,28.13,4163.24,0.03,0,USA,Walmart,CREATINE,4163.24,4038.3428,4038.3428
3/27/2023,Zinc,Mineral,142,44.43,6309.06,0.02,0,USA,Amazon,ZINC,6309.06,6182.8788,6182.8788
3/27/2023,Collagen Peptides,Protein,131,23.39,3064.09,0.14,4,USA,Walmart,COLLAGEN PEPTIDES,3064.09,2635.1174,2554.6558
3/27/2023,Magnesium,Mineral,166,18.8,3120.8,0.07,0,UK,Amazon,MAGNESIUM,3120.8,2902.344,2902.344
3/27/2023,Ashwagandha,Herbal,161,37.83,6090.63,0.06,1,UK,iHerb,ASHWAGANDHA,6090.63,5725.1922,5689.632
3/27/2023,Melatonin,Sleep Aid,164,53.55,8782.2,0.16,4,UK,Walmart,MELATONIN,8782.2,7377.048,7197.12
3/27/2023,Biotin,Vitamin,142,44.51,6320.42,0.1,3,USA,iHerb,BIOTIN,6320.42,5688.378,5568.201
3/27/2023,Green Tea Extract,Fat Burner,146,52.64,7685.44,0.16,0,USA,iHerb,GREEN TEA EXTRACT,7685.44,6455.7696,6455.7696
3/27/2023,Iron Supplement,Mineral,151,48.93,7388.43,0.08,1,UK,iHerb,IRON SUPPLEMENT,7388.43,6797.3556,6752.34
3/27/2023,Electrolyte Powder,Hydration,162,17.93,2904.66,0.1,1,UK,iHerb,ELECTROLYTE POWDER,2904.66,2614.194,2598.057
4/3/2023,Whey Protein,Protein,174,24.85,4323.9,0.06,3,Canada,Walmart,WHEY PROTEIN,4323.9,4064.466,3994.389
4/3/2023,Vitamin C,Vitamin,156,28.85,4500.6,0.13,1,UK,Walmart,VITAMIN C,4500.6,3915.522,3890.4225
4/3/2023,Fish Oil,Omega,167,55.43,9256.81,0.11,2,USA,Amazon,FISH OIL,9256.81,8238.5609,8139.8955
4/3/2023,Multivitamin,Vitamin,124,33.85,4197.4,0.11,1,Canada,Amazon,MULTIVITAMIN,4197.4,3735.686,3705.5595
4/3/2023,Pre-Workout,Performance,176,32.59,5735.84,0.05,3,Canada,Amazon,PRE-WORKOUT,5735.84,5449.048,5356.1665
4/3/2023,BCAA,Amino Acid,132,44.86,5921.52,0.09,3,Canada,Amazon,BCAA,5921.52,5388.5832,5266.1154
4/3/2023,Creatine,Performance,152,39.23,5962.96,0.11,1,USA,Amazon,CREATINE,5962.96,5307.0344,5272.1197
4/3/2023,Zinc,Mineral,127,19.89,2526.03,0.14,1,Canada,Walmart,ZINC,2526.03,2172.3858,2155.2804
4/3/2023,Collagen Peptides,Protein,154,31.06,4783.24,0.21,1,USA,Amazon,COLLAGEN PEPTIDES,4783.24,3778.7596,3754.2222
4/3/2023,Magnesium,Mineral,155,42.67,6613.85,0.21,4,Canada,iHerb,MAGNESIUM,6613.85,5224.9415,5090.1043
4/3/2023,Ashwagandha,Herbal,153,38.19,5843.07,0.04,3,USA,iHerb,ASHWAGANDHA,5843.07,5609.3472,5499.36
4/3/2023,Melatonin,Sleep Aid,170,24.02,4083.4,0.04,2,Canada,iHerb,MELATONIN,4083.4,3920.064,3873.9456
4/3/2023,Biotin,Vitamin,143,43.55,6227.65,0.16,1,Canada,Amazon,BIOTIN,6227.65,5231.226,5194.644
4/3/2023,Green Tea Extract,Fat Burner,151,12.81,1934.31,0.16,2,Canada,iHerb,GREEN TEA EXTRACT,1934.31,1624.8204,1603.2996
4/3/2023,Iron Supplement,Mineral,161,21.31,3430.91,0.24,6,USA,Walmart,IRON SUPPLEMENT,3430.91,2607.4916,2510.318
4/3/2023,Electrolyte Powder,Hydration,142,26.91,3821.22,0.24,0,UK,iHerb,ELECTROLYTE POWDER,3821.22,2904.1272,2904.1272
4/10/2023,Whey Protein,Protein,150,26.3,3945,0.16,0,Canada,Walmart,WHEY PROTEIN,3945,3313.8,3313.8
4/10/2023,Vitamin C,Vitamin,162,27.98,4532.76,0.08,1,USA,iHerb,VITAMIN C,4532.76,4170.1392,4144.3976
4/10/2023,Fish Oil,Omega,135,14.18,1914.3,0.21,0,UK,Walmart,FISH OIL,1914.3,1512.297,1512.297
4/10/2023,Multivitamin,Vitamin,142,37.75,5360.5,0.03,3,USA,Amazon,MULTIVITAMIN,5360.5,5199.685,5089.8325
4/10/2023,Pre-Workout,Performance,148,35.05,5187.4,0.15,1,Canada,Amazon,PRE-WORKOUT,5187.4,4409.29,4379.4975
4/10/2023,BCAA,Amino Acid,138,32.01,4417.38,0.1,2,USA,Walmart,BCAA,4417.38,3975.642,3918.024
4/10/2023,Creatine,Performance,157,26.94,4229.58,0.1,0,USA,Amazon,CREATINE,4229.58,3806.622,3806.622
4/10/2023,Zinc,Mineral,140,59.81,8373.4,0.18,0,UK,Amazon,ZINC,8373.4,6866.188,6866.188
4/10/2023,Collagen Peptides,Protein,148,56.17,8313.16,0.15,0,USA,iHerb,COLLAGEN PEPTIDES,8313.16,7066.186,7066.186
4/10/2023,Magnesium,Mineral,153,26.87,4111.11,0.1,2,UK,iHerb,MAGNESIUM,4111.11,3699.999,3651.633
4/10/2023,Ashwagandha,Herbal,172,49.49,8512.28,0.04,1,USA,Amazon,ASHWAGANDHA,8512.28,8171.7888,8124.2784
4/10/2023,Melatonin,Sleep Aid,151,41.75,6304.25,0.07,2,Canada,Walmart,MELATONIN,6304.25,5862.9525,5785.2975
4/10/2023,Biotin,Vitamin,162,19.04,3084.48,0.16,5,UK,Amazon,BIOTIN,3084.48,2590.9632,2510.9952
4/10/2023,Green Tea Extract,Fat Burner,154,10.86,1672.44,0.08,0,USA,Amazon,GREEN TEA EXTRACT,1672.44,1538.6448,1538.6448
4/10/2023,Iron Supplement,Mineral,162,22.93,3714.66,0.08,1,UK,iHerb,IRON SUPPLEMENT,3714.66,3417.4872,3396.3916
4/10/2023,Electrolyte Powder,Hydration,170,42.81,7277.7,0.1,2,Canada,Amazon,ELECTROLYTE POWDER,7277.7,6549.93,6472.872
4/17/2023,Whey Protein,Protein,146,41.72,6091.12,0.15,1,UK,Amazon,WHEY PROTEIN,6091.12,5177.452,5141.99
4/17/2023,Vitamin C,Vitamin,135,30.76,4152.6,0.16,3,UK,Amazon,VITAMIN C,4152.6,3488.184,3410.6688
4/17/2023,Fish Oil,Omega,116,19.69,2284.04,0.13,1,Canada,Amazon,FISH OIL,2284.04,1987.1148,1969.9845
4/17/2023,Multivitamin,Vitamin,158,39.72,6275.76,0.22,3,UK,iHerb,MULTIVITAMIN,6275.76,4895.0928,4802.148
4/17/2023,Pre-Workout,Performance,169,19.88,3359.72,0,2,Canada,Walmart,PRE-WORKOUT,3359.72,3359.72,3319.96
4/17/2023,BCAA,Amino Acid,174,41.85,7281.9,0.19,4,UK,Walmart,BCAA,7281.9,5898.339,5762.745
4/17/2023,Creatine,Performance,144,37.15,5349.6,0.1,0,USA,iHerb,CREATINE,5349.6,4814.64,4814.64
4/17/2023,Zinc,Mineral,159,47.35,7528.65,0.09,1,UK,Walmart,ZINC,7528.65,6851.0715,6807.983
4/17/2023,Collagen Peptides,Protein,145,38.12,5527.4,0.03,0,USA,Amazon,COLLAGEN PEPTIDES,5527.4,5361.578,5361.578
4/17/2023,Magnesium,Mineral,160,57.95,9272,0.13,5,UK,iHerb,MAGNESIUM,9272,8066.64,7814.5575
4/17/2023,Ashwagandha,Herbal,125,27.47,3433.75,0.21,1,Canada,Walmart,ASHWAGANDHA,3433.75,2712.6625,2690.9612
4/17/2023,Melatonin,Sleep Aid,141,28.73,4050.93,0,1,USA,iHerb,MELATONIN,4050.93,4050.93,4022.2
4/17/2023,Biotin,Vitamin,156,31.6,4929.6,0.01,2,USA,Amazon,BIOTIN,4929.6,4880.304,4817.736
4/17/2023,Green Tea Extract,Fat Burner,160,31.01,4961.6,0.02,1,Canada,iHerb,GREEN TEA EXTRACT,4961.6,4862.368,4831.9782
4/17/2023,Iron Supplement,Mineral,136,36.46,4958.56,0.24,0,Canada,iHerb,IRON SUPPLEMENT,4958.56,3768.5056,3768.5056
4/17/2023,Electrolyte Powder,Hydration,153,35.81,5478.93,0.22,0,Canada,Amazon,ELECTROLYTE POWDER,5478.93,4273.5654,4273.5654
4/24/2023,Whey Protein,Protein,144,22.57,3250.08,0.08,2,USA,Walmart,WHEY PROTEIN,3250.08,2990.0736,2948.5448
4/24/2023,Vitamin C,Vitamin,137,34.12,4674.44,0.11,4,USA,Amazon,VITAMIN C,4674.44,4160.2516,4038.7844
4/24/2023,Fish Oil,Omega,153,31.52,4822.56,0.11,3,UK,Walmart,FISH OIL,4822.56,4292.0784,4207.92
4/24/2023,Multivitamin,Vitamin,168,19.96,3353.28,0.12,3,UK,Walmart,MULTIVITAMIN,3353.28,2950.8864,2898.192
4/24/2023,Pre-Workout,Performance,143,45.41,6493.63,0.19,1,UK,iHerb,PRE-WORKOUT,6493.63,5259.8403,5223.0582
4/24/2023,BCAA,Amino Acid,146,40.57,5923.22,0.18,1,UK,Amazon,BCAA,5923.22,4857.0404,4823.773
4/24/2023,Creatine,Performance,156,22.25,3471,0.18,1,Canada,iHerb,CREATINE,3471,2846.22,2827.975
4/24/2023,Zinc,Mineral,157,39.94,6270.58,0.11,2,USA,Walmart,ZINC,6270.58,5580.8162,5509.723
4/24/2023,Collagen Peptides,Protein,142,50.3,7142.6,0.06,1,Canada,Amazon,COLLAGEN PEPTIDES,7142.6,6714.044,6666.762
4/24/2023,Magnesium,Mineral,156,45.2,7051.2,0.17,1,Canada,iHerb,MAGNESIUM,7051.2,5852.496,5814.98
4/24/2023,Ashwagandha,Herbal,146,17.84,2604.64,0.17,0,USA,Amazon,ASHWAGANDHA,2604.64,2161.8512,2161.8512
4/24/2023,Melatonin,Sleep Aid,174,52.88,9201.12,0.23,1,Canada,iHerb,MELATONIN,9201.12,7084.8624,7044.1448
4/24/2023,Biotin,Vitamin,164,11.08,1817.12,0.2,0,USA,Walmart,BIOTIN,1817.12,1453.696,1453.696
4/24/2023,Green Tea Extract,Fat Burner,160,43.69,6990.4,0.01,3,USA,Walmart,GREEN TEA EXTRACT,6990.4,6920.496,6790.7367
4/24/2023,Iron Supplement,Mineral,137,21.22,2907.14,0.02,1,Canada,Walmart,IRON SUPPLEMENT,2907.14,2848.9972,2828.2016
4/24/2023,Electrolyte Powder,Hydration,137,21.88,2997.56,0.09,1,USA,Walmart,ELECTROLYTE POWDER,2997.56,2727.7796,2707.8688
5/1/2023,Whey Protein,Protein,142,50.78,7210.76,0.04,0,USA,iHerb,WHEY PROTEIN,7210.76,6922.3296,6922.3296
5/1/2023,Vitamin C,Vitamin,144,37.13,5346.72,0.09,2,UK,iHerb,VITAMIN C,5346.72,4865.5152,4797.9386
5/1/2023,Fish Oil,Omega,146,58.31,8513.26,0.13,5,UK,Amazon,FISH OIL,8513.26,7406.5362,7152.8877
5/1/2023,Multivitamin,Vitamin,143,18.28,2614.04,0.1,1,UK,Walmart,MULTIVITAMIN,2614.04,2352.636,2336.184
5/1/2023,Pre-Workout,Performance,131,26.91,3525.21,0.03,1,Canada,Amazon,PRE-WORKOUT,3525.21,3419.4537,3393.351
5/1/2023,BCAA,Amino Acid,167,45.7,7631.9,0.15,1,UK,Amazon,BCAA,7631.9,6487.115,6448.27
5/1/2023,Creatine,Performance,140,39.61,5545.4,0.09,0,Canada,Walmart,CREATINE,5545.4,5046.314,5046.314
5/1/2023,Zinc,Mineral,133,32.02,4258.66,0.16,1,Canada,Amazon,ZINC,4258.66,3577.2744,3550.3776
5/1/2023,Collagen Peptides,Protein,166,34.04,5650.64,0.23,2,USA,Amazon,COLLAGEN PEPTIDES,5650.64,4350.9928,4298.5712
5/1/2023,Magnesium,Mineral,132,49.36,6515.52,0.21,1,UK,Amazon,MAGNESIUM,6515.52,5147.2608,5108.2664
5/1/2023,Ashwagandha,Herbal,152,31.96,4857.92,0.17,0,UK,Amazon,ASHWAGANDHA,4857.92,4032.0736,4032.0736
5/1/2023,Melatonin,Sleep Aid,155,18.05,2797.75,0.1,2,Canada,Walmart,MELATONIN,2797.75,2517.975,2485.485
5/1/2023,Biotin,Vitamin,155,40.66,6302.3,0.2,0,USA,Walmart,BIOTIN,6302.3,5041.84,5041.84
5/1/2023,Green Tea Extract,Fat Burner,148,37.31,5521.88,0.16,1,UK,iHerb,GREEN TEA EXTRACT,5521.88,4638.3792,4607.0388
5/1/2023,Iron Supplement,Mineral,150,17.99,2698.5,0.1,0,USA,iHerb,IRON SUPPLEMENT,2698.5,2428.65,2428.65
5/1/2023,Electrolyte Powder,Hydration,144,36.69,5283.36,0.2,2,USA,Walmart,ELECTROLYTE POWDER,5283.36,4226.688,4167.984
5/8/2023,Whey Protein,Protein,159,55.15,8768.85,0.23,1,UK,Amazon,WHEY PROTEIN,8768.85,6752.0145,6709.549
5/8/2023,Vitamin C,Vitamin,143,19.14,2737.02,0.22,2,USA,Amazon,VITAMIN C,2737.02,2134.8756,2105.0172
5/8/2023,Fish Oil,Omega,159,12.41,1973.19,0.13,2,Canada,Walmart,FISH OIL,1973.19,1716.6753,1695.0819
5/8/2023,Multivitamin,Vitamin,151,50.89,7684.39,0.09,3,Canada,iHerb,MULTIVITAMIN,7684.39,6992.7949,6853.8652
5/8/2023,Pre-Workout,Performance,136,12.17,1655.12,0.09,1,Canada,iHerb,PRE-WORKOUT,1655.12,1506.1592,1495.0845
5/8/2023,BCAA,Amino Acid,162,31.84,5158.08,0.16,0,Canada,iHerb,BCAA,5158.08,4332.7872,4332.7872
5/8/2023,Creatine,Performance,137,42.07,5763.59,0.19,1,UK,Amazon,CREATINE,5763.59,4668.5079,4634.4312
5/8/2023,Zinc,Mineral,158,58.17,9190.86,0.05,2,USA,Walmart,ZINC,9190.86,8731.317,8620.794
5/8/2023,Collagen Peptides,Protein,138,27.31,3768.78,0.13,0,Canada,Walmart,COLLAGEN PEPTIDES,3768.78,3278.8386,3278.8386
5/8/2023,Magnesium,Mineral,122,26.79,3268.38,0.05,1,Canada,Walmart,MAGNESIUM,3268.38,3104.961,3079.5105
5/8/2023,Ashwagandha,Herbal,153,31.16,4767.48,0.23,1,Canada,iHerb,ASHWAGANDHA,4767.48,3670.9596,3646.9664
5/8/2023,Melatonin,Sleep Aid,153,46.66,7138.98,0.14,1,UK,Walmart,MELATONIN,7138.98,6139.5228,6099.3952
5/8/2023,Biotin,Vitamin,135,34.46,4652.1,0.02,1,USA,Walmart,BIOTIN,4652.1,4559.058,4525.2872
5/8/2023,Green Tea Extract,Fat Burner,150,13.81,2071.5,0.09,3,Canada,Amazon,GREEN TEA EXTRACT,2071.5,1885.065,1847.3637
5/8/2023,Iron Supplement,Mineral,155,52.27,8101.85,0.12,1,USA,Walmart,IRON SUPPLEMENT,8101.85,7129.628,7083.6304
5/8/2023,Electrolyte Powder,Hydration,145,26.28,3810.6,0.01,0,USA,Amazon,ELECTROLYTE POWDER,3810.6,3772.494,3772.494
5/15/2023,Whey Protein,Protein,146,53.57,7821.22,0.13,1,Canada,Walmart,WHEY PROTEIN,7821.22,6804.4614,6757.8555
5/15/2023,Vitamin C,Vitamin,135,42.17,5692.95,0.06,0,USA,iHerb,VITAMIN C,5692.95,5351.373,5351.373
5/15/2023,Fish Oil,Omega,155,45.92,7117.6,0.09,2,UK,Amazon,FISH OIL,7117.6,6477.016,6393.4416
5/15/2023,Multivitamin,Vitamin,159,31.16,4954.44,0.15,1,USA,Walmart,MULTIVITAMIN,4954.44,4211.274,4184.788
5/15/2023,Pre-Workout,Performance,173,14.2,2456.6,0.22,1,USA,iHerb,PRE-WORKOUT,2456.6,1916.148,1905.072
5/15/2023,BCAA,Amino Acid,140,38.86,5440.4,0.14,1,Canada,iHerb,BCAA,5440.4,4678.744,4645.3244
5/15/2023,Creatine,Performance,158,49.1,7757.8,0.04,2,Canada,Amazon,CREATINE,7757.8,7447.488,7353.216
5/15/2023,Zinc,Mineral,156,34.08,5316.48,0.17,0,UK,Amazon,ZINC,5316.48,4412.6784,4412.6784
5/15/2023,Collagen Peptides,Protein,165,17.44,2877.6,0.14,2,UK,Amazon,COLLAGEN PEPTIDES,2877.6,2474.736,2444.7392
5/15/2023,Magnesium,Mineral,149,26.42,3936.58,0.12,3,UK,Amazon,MAGNESIUM,3936.58,3464.1904,3394.4416
5/15/2023,Ashwagandha,Herbal,141,24.88,3508.08,0.11,1,USA,iHerb,ASHWAGANDHA,3508.08,3122.1912,3100.048
5/15/2023,Melatonin,Sleep Aid,145,48.13,6978.85,0.18,2,USA,Amazon,MELATONIN,6978.85,5722.657,5643.7238
5/15/2023,Biotin,Vitamin,114,49.47,5639.58,0.13,1,USA,iHerb,BIOTIN,5639.58,4906.4346,4863.3957
